id,acc_x,acc_y,acc_z,gyro_x,gyro_y,gyro_z,mag_x,mag_y,mag_z,timestamp
ab77c1ce-43ef-421c-baf1-35832b87fbc1,-3.68,-0.89,-0.73,-199.28,141.97,-51.51,27,45,-13,2025-05-26 00:14:56.857+0000
65c31cf1-8437-455a-8100-2309071b37ff,0.43,-0.14,-0.26,-58.35,265.98999,2.56,40,37,-4,2025-05-26 00:15:30.397+0000
e66c65ae-4b1b-4ba4-a6e6-34e49beaba6e,0.56,-0.35,-1.31,-128.97,-88.01,-7.32,5,52,2,2025-05-26 00:15:34.396+0000
a7f3a162-e7d0-4f9e-82bc-f5c20c60e20e,-3.52,1.11,0.1,-18.49,-45.17,-81.18,-13,38,-22,2025-05-26 00:14:30.824+0000
92a39d85-8e07-4a36-a6a0-b46a42e1a6c6,0.6,-0.06,-1.74,-89.42,-303.16,3.36,28,47,26,2025-05-26 00:15:26.936+0000
bb8571a6-06b5-4fa0-97e0-00a116386d71,0.42,-0.45,-0.57,-30.33,100.04,-10.8,7,50,-4,2025-05-26 00:15:35.420+0000
4a1d20e8-22e8-471f-be50-3deed3298cd3,-1.14,0.42,-0.71,-178.16,86.79,-51.45,30,43,-2,2025-05-26 00:15:24.890+0000
90e7148f-3ff6-4c51-b513-e9a5eee65740,-0.46,-0.38,-0.51,-56.34,215.09,13.12,6,35,-30,2025-05-26 00:15:01.879+0000
a8978867-7320-43b2-831e-447c7467cdc1,-0.86,0.39,-0.29,-2.93,12.7,-3.97,36,47,11,2025-05-26 00:16:05.986+0000
d30b113a-c592-4b54-9ef5-e6fbe93380a1,-0.21,-0.07,-0.26,-62.32,65.43,-56.58,2,34,-26,2025-05-26 00:15:31.422+0000
30933009-1d88-4c43-9f29-2d1468542226,-0.28,-0.26,-0.84,96.07,149.48,22.71,22,45,5,2025-05-26 00:14:41.841+0000
6551ad72-280c-4589-b7b0-5fd3cb868aaa,-1.18,0.38,-0.95,-212.59,93.02,-79.83,14,54,7,2025-05-26 00:15:48.972+0000
cb815b85-c9b3-43ac-b780-022865bdc5bf,0.25,-0.48,-0.09,-38.21,138.12,-72.02,-5,45,-7,2025-05-26 00:15:16.895+0000
7ebce0bd-4d2c-4308-a276-612190c8068c,-0.52,0.56,-0.43,140.32001,90.94,48.89,-13,38,-19,2025-05-26 00:14:36.334+0000
0cace0ee-5a88-4490-8b62-41c7160e7719,-0.73,-0.18,-0.34,-29.91,117.49,-4.76,-14,34,-13,2025-05-26 00:14:35.310+0000
e94ea4ab-001e-43aa-890f-03f7a553ce28,0.57,0.19,-1.5,-67.2,-287.04999,39.98,-9,44,-2,2025-05-26 00:14:37.845+0000
82780422-297d-4b42-a762-d1727107f190,-0.02,-0.03,-0.47,-55.36,122.25,-76.17,31,50,-4,2025-05-26 00:14:54.373+0000
cff4f60a-9c61-4d04-b74e-2eef21d2f62d,-0.81,0.4,-0.36,142.21001,3.78,2.2,36,46,0,2025-05-26 00:15:27.423+0000
c53aa10d-3351-45a8-901a-d2491bffe672,-0.59,0.07,-0.25,-34.67,222.72,7.08,36,49,9,2025-05-26 00:15:57.990+0000
b601a126-6262-4840-a4f6-b7b53fc504c4,0.01,0.24,-0.66,87.83,229.92,-83.68,-1,50,-2,2025-05-26 00:15:41.953+0000
eb0f4a2d-8e33-486f-b435-e00716af4d97,0.47,0.12,-1.1,-17.76,112.37,47.49,24,50,12,2025-05-26 00:14:49.349+0000
e103afc9-76e2-43a8-9f38-6ce52592d134,0.85,0.04,-0.75,8.18,-133.91,-46.39,-7,49,2,2025-05-26 00:14:38.819+0000
77486534-1b68-4bda-8dcd-a7ad538b1017,-0.42,-0.13,-0.53,105.16,87.59,66.16,6,47,-13,2025-05-26 00:15:37.419+0000
ab9d0426-e3e4-49a8-91e8-d54271a21841,-0.47,0.2,-0.3,-196.96001,-18.62,-58.41,3,53,-1,2025-05-26 00:15:22.402+0000
ff6e3f06-f311-41c4-bca9-22d855fc8d43,1.22,0.12,-0.24,37.23,51.57,-30.4,0,37,-23,2025-05-26 00:14:27.313+0000
76f03099-8dbe-45b0-b3a0-47d0a58ef7a9,0.33,0.64,-0.61,84.72,227.78,30.46,-1,43,-22,2025-05-26 00:14:29.312+0000
136992ef-3f36-4ee4-a121-8b85ad9d6fef,0.4,0.88,-0.72,115.78,-396.97,-11.96,-7,53,9,2025-05-26 00:14:22.294+0000
2e65d4de-4905-496f-84da-2bc19170006a,0.31,0.08,-0.02,53.22,-52,5.43,36,45,29,2025-05-26 00:16:00.478+0000
6a176040-af0f-487b-b38f-45389a571aaa,0.67,-0.95,0.09,-70.62,214.53999,32.53,4,41,-20,2025-05-26 00:14:28.337+0000
9b0141b9-03e4-4f28-8e47-0fecccd94313,0.63,0.25,-0.19,57.43,21.67,14.59,30,51,30,2025-05-26 00:15:56.967+0000
4dc3c20a-34d6-41db-8de3-bfe122e08313,-2.82,0.81,0.18,29.3,-102.05,59.94,27,51,11,2025-05-26 00:15:55.943+0000
f1b7372e-658c-4fb5-9826-60fe179137e3,0.23,0.22,-0.1,70.31,136.96001,-102.23,0,51,-3,2025-05-26 00:15:32.981+0000
9f0ac690-f28d-43f0-86ed-0cd96f2de2a3,-1.45,0.48,-0.31,119.26,94.91,54.99,3,43,-14,2025-05-26 00:15:35.907+0000
7985139c-fd99-48ba-bc90-17097d51184e,-0.36,-0.22,-0.99,-128.48,-484.92001,-108.58,11,38,19,2025-05-26 00:15:50.970+0000
0664bfcd-b6cd-48b3-ab8d-8e98fe56867d,-0.46,-0.15,-0.91,9.09,-643.91998,-125.49,24,53,-2,2025-05-26 00:14:45.353+0000
e855e547-56c8-4a68-8607-e2f21b9d65ad,-1.55,0.18,-1.02,-141.97,95.03,-70.8,22,48,5,2025-05-26 00:15:52.482+0000
