id,acc_x,acc_y,acc_z,gyro_x,gyro_y,gyro_z,mag_x,mag_y,mag_z,timestamp
f162eb88-7464-4965-beab-9406c028e42f,-1.37,-0.19,-0.91,-20.75,-56.58,38.33,-3,50,14,2025-05-25 23:59:04.273+0000
b8286ac7-7fda-4d84-ba90-c7fce56ea403,-4,0.48,1.12,140.75,-246.09,16.78,-10,39,-16,2025-05-25 23:58:33.219+0000
4e328fb0-dfb0-477e-8dfe-67d53c4481b5,-0.01,-0.18,-0.79,-11.84,-83.31,-48.28,-22,44,26,2025-05-25 23:58:55.741+0000
65d6bafb-fd28-4930-a328-cb94555c1cda,-0.16,-0.31,-1.15,-5.8,-2.38,178.96001,19,51,18,2025-05-25 23:58:00.652+0000
dcb2cc35-cfe4-4458-81e0-071011ae399a,0.21,0.1,-0.3,-34.79,66.65,-155.52,-23,43,12,2025-05-25 23:58:35.705+0000
8568878b-8086-47e8-96a2-a5334c7e6bf5,0.37,0.22,0.12,-17.09,-11.6,-44.07,-17,45,8,2025-05-25 23:59:12.805+0000
2e37f1f6-b0f1-4cbc-bd9e-558cb71427ac,-0.99,0.07,-0.78,-178.16,27.95,-139.22,-18,34,-7,2025-05-25 23:58:10.695+0000
f15447bb-fbb3-4c4b-998c-bf167472b9c1,-0.04,-0.41,-0.28,0.12,268.85999,-51.57,3,52,0,2025-05-25 23:58:21.176+0000
879073d6-9256-49d5-a56a-31c3396e896d,0.16,-0.28,-0.36,-128.85001,98.88,-17.58,-16,41,-2,2025-05-25 23:58:09.184+0000
729c46aa-415f-44a1-9b96-a1cb7685d58c,-1.93,-0.9,-0.34,-156.07001,102.66,-130.86,-20,35,-12,2025-05-25 23:58:50.721+0000
b4e98f1b-8bd1-457d-98af-b54d818b8171,1.24,0.35,-1.42,-35.58,-109.92,2.26,-16,46,27,2025-05-25 23:58:44.723+0000
8769d68d-3f67-4e08-944f-090b1816083d,-3.9,-1.35,0.1,-30.21,-200.00999,-99.61,-12,50,4,2025-05-25 23:59:03.298+0000
b09ec57f-b17e-4c99-bc5c-1fac8ddf6a86,0.41,0.51,-0.16,-104.74,-20.39,-94.97,-24,41,30,2025-05-25 23:58:54.230+0000
dcb78e9a-b05a-4d62-9ba9-22b447c4ba4b,0.31,0.53,0.01,-47.36,-64.88,-38.57,-3,42,20,2025-05-25 23:59:19.289+0000
3f498395-0a11-4fec-9e38-efcbe8017bde,-1.36,-0.05,-0.39,-10.31,-15.87,15.62,-18,48,9,2025-05-25 23:58:51.744+0000
08a45150-3342-44af-9dd3-ee35b4e3563f,0.31,0.19,-0.27,-7.75,88.68,-91.19,-3,45,34,2025-05-25 23:58:52.231+0000
7b0253c3-b44f-4fb4-8121-adb185b9120f,-0.95,0.05,-0.33,100.22,-97.96,0,-16,45,10,2025-05-25 23:59:07.295+0000
2554bb39-3a8e-4076-a8d5-d297706774ee,0.71,0.06,-0.57,-3.91,236.63,39,14,50,3,2025-05-25 23:57:47.636+0000
9d6feaf6-91be-435e-b690-931aae413420,0.51,0.41,0.06,-17.46,-38.15,2.81,-11,42,23,2025-05-25 23:59:11.293+0000
8e4f4320-e4fa-4263-bac4-6ae10a9228b0,-1.32,0.2,-0.09,118.1,442.32001,115.3,23,45,-5,2025-05-25 23:57:46.613+0000
2963f4a6-27c6-430b-9d11-c33b848efa88,-1.05,0.25,-0.28,100.46,-1.46,7.26,-6,51,13,2025-05-25 23:58:58.763+0000
0fb3a739-00f2-4e2a-84a2-eda492eff8d1,0.41,-0.46,-0.37,-112.37,155.58,-42.66,-17,44,6,2025-05-25 23:58:40.239+0000
c414582c-2db5-40ed-b502-940ba04eb95a,-0,-0.21,-0.99,12.15,305.42001,-173.22,-10,51,9,2025-05-25 23:58:29.709+0000
457ae2f7-b93a-48c0-b80c-244c3cdfd090,-1.14,0.01,-0.83,-207.28,91.19,-170.78,-17,30,-18,2025-05-25 23:58:08.647+0000
03bd4d48-cce1-4b03-ab14-51463fc42fc7,0.68,-0.84,-0.24,-36.8,-64.21,3.85,25,53,14,2025-05-25 23:57:43.150+0000
4530007f-bb37-4562-8710-69f25a87c770,-0.46,-0.47,-0.3,6.84,39.98,39.79,-14,44,2,2025-05-25 23:59:08.806+0000
22585e24-4ec5-45c8-881b-38b9ee514155,0.28,-0.31,-0.4,-109.8,131.96001,-35.58,17,32,5,2025-05-25 23:57:58.653+0000
592998b8-20eb-4b74-90b7-04152098aad4,0.07,0.18,-0.66,-32.65,238.59,-101.68,-22,41,-1,2025-05-25 23:58:08.160+0000
dbc7ded6-a9f0-4702-9fb1-e9253938f86e,0.25,-0.62,-0.18,-120.12,116.27,45.9,-13,44,-10,2025-05-25 23:58:34.681+0000
1b1ebb89-2522-472a-b233-490d4c56651c,-0.73,0.05,-0.77,43.95,-180.66,-13.18,-10,43,12,2025-05-25 23:59:06.807+0000
4ac4a3c8-6896-46a0-8bd6-3dbd60665524,-1.58,-0.86,-1.59,-15.81,-360.84,108.76,15,49,33,2025-05-25 23:59:22.311+0000
1465fb20-5718-4fd1-9c01-861bdae21474,-0.76,-0.24,-0.34,103.27,28.99,16.42,14,52,16,2025-05-25 23:59:21.824+0000
39454194-36c4-4900-8ac7-bbfcea148bfc,-0.26,0.28,-0.52,35.64,172.55,-71.11,-24,41,2,2025-05-25 23:58:44.236+0000
3be4cbe0-0bdc-4154-bba5-f228875a4c12,-1.89,-0.2,-0.13,-69.82,-99.24,-48.4,30,50,3,2025-05-25 23:58:02.652+0000
ade5fb81-d3c2-432a-b2ae-5fd06a78c709,0.82,0.05,-0.91,18.25,69.76,-37.84,15,51,0,2025-05-25 23:57:44.614+0000
fbf7982a-aab9-402c-aa99-8638105f85ad,-1.33,-0.54,-0.3,-151.98,-70.86,-20.81,-8,35,-18,2025-05-25 23:58:24.688+0000
21e4ae9e-eec2-45f7-89e1-3dd0f4c746e1,-1.42,0.17,-0.08,15.56,-105.53,-6.65,-25,29,-7,2025-05-25 23:58:25.175+0000
b47fd84a-18ac-45ab-9a99-2aa3b22d884f,-2.87,0.15,-1.12,312.13,-650.21002,-195.5,25,50,4,2025-05-25 23:58:19.665+0000
4499a926-62fe-4320-9270-83e520d1868f,-2.94,-0.69,-0.22,-180.42,173.89,-63.96,16,50,18,2025-05-25 23:59:21.336+0000
