id,acc_x,acc_y,acc_z,gyro_x,gyro_y,gyro_z,mag_x,mag_y,mag_z,timestamp
8092a44b-649e-4360-8314-eca4109b3544,0.33,0.28,-0.29,-38.7,88.07,-4.82,5,50,7,2025-06-09 10:04:11.099+0000
de167bb7-dc46-45fb-9c7c-dcb8e07c9902,0.26,0.45,-0.11,-5.98,56.21,-18.68,-36,35,8,2025-06-09 10:04:18.654+0000
7c4d0311-17a4-4406-8485-9f1749dfa7f1,0.06,-0.58,-0.38,-15.99,137.94,44.31,-23,33,5,2025-06-09 10:04:53.707+0000
45c74c1d-8d4e-4e73-8bac-42d7a928a00d,-1.48,0.49,-0.06,44.07,-38.27,-54.87,15,50,9,2025-06-09 10:03:32.049+0000
4bc3ea88-c1c0-442b-940e-7282d1ab2b23,0.17,0.1,-0.17,-74.89,34.79,-39.49,-31,33,10,2025-06-09 10:04:47.174+0000
47c89f79-fc3a-4abd-acc0-9dc9df1c29c5,-2.11,-0.54,-0.27,124.21,-71.72,15.32,6,37,0,2025-06-09 10:03:20.495+0000
8cff1586-1fb2-4074-a843-610cfbb620e8,-2.01,-0.09,-0.42,-92.22,34.55,-20.63,15,46,15,2025-06-09 10:03:36.047+0000
93f1ddcc-dcca-440e-984a-6d99983ac934,0.41,0.19,-0.19,-25.33,6.53,-26.06,6,48,8,2025-06-09 10:03:31.026+0000
ef6a29f1-e9e1-43de-ad9c-2413161021b0,-0.88,-0.08,-0.42,40.89,75.68,-9.46,-24,43,9,2025-06-09 10:04:22.165+0000
3c2c4dc2-03cc-4365-ba59-2e448bfbc0a6,-0.07,0.07,-0.1,-34.55,-29.6,0.73,-33,34,12,2025-06-09 10:04:50.197+0000
c00317b6-4b37-4d3a-90c4-d091ecde870a,0.46,0.04,-0.35,-63.48,36.93,-30.15,-22,32,4,2025-06-09 10:05:07.259+0000
69e5f60b-ae31-4cf9-98e0-2c0d769651c6,0.19,0.33,-0.35,-9.16,-42.91,-44.07,-24,35,9,2025-06-09 10:05:05.749+0000
087d6726-f519-4df7-bd73-c6d8887c7466,-0.22,-0.03,-0.04,-50.66,1.34,34.73,-32,37,9,2025-06-09 10:04:38.691+0000
f0afb5f6-a225-4256-a260-09f5f87cca09,0.39,-0.13,0.01,-32.96,128.53999,29.91,-27,37,11,2025-06-09 10:04:27.673+0000
10910afb-6fd9-49ae-b5ea-a97daf688bf5,0.36,-0.28,-0.42,-46.33,108.76,11.35,-28,38,6,2025-06-09 10:04:39.179+0000
cb381c99-6169-4cc4-a138-cdad78c2e99b,-1.5,0.07,-0.03,55.48,-70.01,-34.73,9,50,4,2025-06-09 10:04:03.103+0000
6c54a5f1-2a89-49f6-808a-b6b6e7a166ca,0.29,0.39,-1.1,105.65,-75.44,-27.77,9,52,7,2025-06-09 10:04:16.120+0000
8c12a640-b6fa-4eef-bed3-8ed387a80bb4,0.47,-0.06,0.02,-32.04,17.94,-64.45,11,50,7,2025-06-09 10:03:50.575+0000
dff9b2ae-53c6-462a-aa4f-70c50a7ef8e5,0.28,0.11,-1.04,104.61,-97.84,-31.68,-23,36,13,2025-06-09 10:04:49.221+0000
963e58da-9723-44c7-b848-1a1f0e412e73,0.15,0.23,-0.37,5.62,-22.16,-54.2,14,49,6,2025-06-09 10:04:06.614+0000
2befdb43-4921-4415-8ec8-ac24813e9c05,-0.28,-0.36,-0.37,-24.05,64.64,-7.81,17,48,17,2025-06-09 10:03:24.493+0000
892106bd-718d-478c-abbf-6a1446603cdd,-1.48,-0.62,0.11,-69.46,-2.14,44.49,-30,34,13,2025-06-09 10:04:54.731+0000
ec2da521-1436-4709-90e1-174cb68ed81a,0.38,0.02,-0.35,-30.88,17.21,-24.23,9,47,17,2025-06-09 10:03:32.536+0000
a8042544-4187-4e9e-a815-e33ecdbd2275,-0.36,0.03,-0.55,26.73,-28.87,-52.73,-27,39,14,2025-06-09 10:04:32.696+0000
ff4d712b-a1a2-46b7-9cc4-e2db9576a28f,-1.37,0.21,-0.05,59.63,-39.18,-26.12,-19,27,-5,2025-06-09 10:05:06.724+0000
3f3f1c03-92bd-4b88-9e1e-e7c64aa065e4,-1.45,-0.16,0.05,50.17,-74.04,-37.17,8,49,1,2025-06-09 10:04:10.612+0000
367ac58c-9e47-44ce-b574-58a58ade0c4a,-1.36,-0.35,-0.08,-62.01,122.56,11.54,-29,28,8,2025-06-09 10:05:06.236+0000
1d2e76bf-5930-4946-8c19-f48a09378b3a,-0.31,-0.2,-0.98,-87.28,-26.61,-50.05,18,46,3,2025-06-09 10:04:17.144+0000
3008f89b-65d7-4807-8210-b220507a1be2,-0.17,0.06,-1.42,139.89,-98.75,-63.11,8,48,-1,2025-06-09 10:04:11.635+0000
f6d78bb9-7e5d-4a46-a3dd-29339cb122a0,-1.46,0.04,-0.03,71.53,-83.98,-51.15,-29,35,9,2025-06-09 10:04:25.138+0000
51f4e1df-a3ee-481c-a52b-6ce30bf9f743,-1.35,0.02,0.01,56.95,-90.94,-53.59,-26,38,4,2025-06-09 10:04:33.670+0000
9ebd0a51-2a15-42a5-b50d-c1823841fd7b,-1.02,-0.12,0.03,57.43,-52.25,-57.92,-29,32,1,2025-06-09 10:05:08.234+0000
a78a565c-bc11-42a2-ade2-8b62129775c4,-1.78,-0.45,0.12,74.65,-115.91,50.84,12,45,20,2025-06-09 10:03:25.029+0000
05e2486d-f3c1-4409-9c74-cd5429b62664,-0.2,0.14,-0.2,-69.64,26.06,12.08,9,49,8,2025-06-09 10:03:53.596+0000
37cc997e-8b7c-4fc7-85c5-6ae0f596be3d,-0.17,-0.21,-0.93,9.89,-22.58,5.98,7,48,18,2025-06-09 10:03:28.053+0000
2254a500-b70e-44a7-b86f-0e306be71126,0.46,0.14,0.04,-45.78,0.49,-56.27,-32,35,18,2025-06-09 10:04:57.217+0000
d9472e46-5af9-4ced-86cf-23cb99114d81,-0.58,-0.02,-0.51,23.07,88.01,31.49,-28,37,0,2025-06-09 10:04:55.219+0000
6fafc0d1-b020-43c9-9e31-9f204aeddf53,-1.5,0.05,0.06,52.98,-70.01,-31.01,7,51,1,2025-06-09 10:04:06.126+0000
ef6c4ed3-d2a8-4f71-ba99-6f368cff770f,-2.41,-0.05,-0.4,-60.79,61.71,4.82,-2,43,-1,2025-06-09 10:03:16.985+0000
a3d8ff4c-4395-4ee9-9fe5-e9f037636452,-3.9,-1.33,0.56,37.9,-33.33,118.53,10,49,18,2025-06-09 10:03:23.518+0000
b028af3c-61f9-4e76-9df3-3ca870f740cd,0.03,0.08,-0.67,45.65,-79.71,-63.72,10,49,8,2025-06-09 10:03:43.066+0000
9a4252e1-b0b8-40a0-b60c-64c960eb0176,-0.57,-0.12,-0.35,44.74,89.29,27.34,11,48,1,2025-06-09 10:03:57.107+0000
86e13523-0622-427c-8fed-30e1f234b9cb,-1.49,-0.35,-0.04,-89.42,133.48,38.02,10,50,9,2025-06-09 10:04:02.616+0000
fc054b45-cc29-4300-a93e-541146f991d8,-0.75,-0.23,-0.07,-6.84,-8.48,2.01,-14,35,-4,2025-06-09 10:03:19.520+0000
4528890b-9da0-48d2-8266-7055f74e3f9f,-2.92,-0.7,-0.59,-67.08,128.85001,38.82,-30,30,6,2025-06-09 10:05:07.746+0000
bdd7e714-5cf8-4c0b-be0a-eedd651e5098,0.43,-0.02,-0.22,-21,31.8,-16.05,-26,37,17,2025-06-09 10:04:25.675+0000
eadec88e-0ca4-40c8-9897-7a63e32df973,-1.17,-0.21,-0.19,30.88,-7.45,-22.71,18,47,12,2025-06-09 10:03:29.027+0000
eecf257b-4220-4fa4-b6d6-40559fa2040b,-1.71,-0.41,0.18,65.67,-88.44,-34.85,-29,36,13,2025-06-09 10:04:38.205+0000
695750e1-6357-484f-9818-d54e79586aa4,-1.3,-0.15,-0.28,-76.97,87.04,45.1,-22,37,6,2025-06-09 10:04:56.194+0000
4e241dd3-cb38-40e8-9ca2-6e3410006842,-3.07,-0.57,-0.59,-96.68,148.25,33.14,7,49,8,2025-06-09 10:04:04.128+0000
b095b11f-bdc7-4748-a4ef-ebfe9aebb1f0,-1.58,-1.06,0.51,62.01,-363.95001,-139.77,-26,37,13,2025-06-09 10:04:36.157+0000
